No.     Time           Source                Destination           Protocol Length Info
    162 0.014009359    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=98017 Win=185856 Len=0 TSval=505018880 TSecr=422126683
    163 0.014012974    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=99465 Win=185856 Len=0 TSval=505018880 TSecr=422126683
    164 0.014022374    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=131321 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    165 0.014025133    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=132769 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    166 0.014247292    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=134217 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    167 0.014250700    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=135665 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    168 0.014487509    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=137113 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    169 0.014489483    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=138561 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    170 0.014774178    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=140009 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    171 0.014777753    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=141457 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    172 0.015021850    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=142905 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    173 0.015025414    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=144353 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    174 0.015236367    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=102361 Win=185856 Len=0 TSval=505018880 TSecr=422126683
    175 0.015245446    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=105257 Win=185856 Len=0 TSval=505018880 TSecr=422126683
    176 0.015252175    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=108153 Win=185856 Len=0 TSval=505018880 TSecr=422126683
    177 0.015255449    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=111049 Win=185856 Len=0 TSval=505018881 TSecr=422126683
    178 0.015258505    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=113945 Win=185856 Len=0 TSval=505018881 TSecr=422126683
    179 0.015261374    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=116841 Win=185856 Len=0 TSval=505018881 TSecr=422126683
    180 0.015275460    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=145801 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    181 0.015277842    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=147249 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    182 0.015489249    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=148697 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    183 0.015491356    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=150145 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    184 0.015740331    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=151593 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    185 0.015743020    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=153041 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    186 0.016018178    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=154489 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    187 0.016022324    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=155937 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    188 0.016245142    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=157385 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    189 0.016249683    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=158833 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    190 0.016498535    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=160281 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    191 0.016503261    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=161729 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    192 0.016745565    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=119737 Win=185856 Len=0 TSval=505018881 TSecr=422126683
    193 0.016759290    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=122633 Win=185856 Len=0 TSval=505018881 TSecr=422126684
    194 0.016765389    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=125529 Win=185856 Len=0 TSval=505018881 TSecr=422126684
    195 0.016770727    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=128425 Win=185856 Len=0 TSval=505018881 TSecr=422126684
    196 0.016775773    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=131321 Win=185856 Len=0 TSval=505018881 TSecr=422126684
    197 0.016781251    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=134217 Win=185856 Len=0 TSval=505018881 TSecr=422126684
    198 0.016791019    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=163177 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    199 0.016794173    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=164625 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    200 0.016994186    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=166073 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    201 0.016997313    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=167521 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    202 0.017247520    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=168969 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    203 0.017252295    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=170417 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    204 0.017501074    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=171865 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    205 0.017506445    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=173313 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    206 0.017750263    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=174761 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    207 0.017755370    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=176209 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    208 0.018000764    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=177657 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    209 0.018006008    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=179105 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    210 0.018248653    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=137113 Win=185856 Len=0 TSval=505018881 TSecr=422126684
    211 0.018262164    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=140009 Win=185856 Len=0 TSval=505018881 TSecr=422126684
    212 0.018268194    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=142905 Win=185856 Len=0 TSval=505018881 TSecr=422126684
    213 0.018274032    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=145801 Win=185856 Len=0 TSval=505018881 TSecr=422126684
    214 0.018279136    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=148697 Win=185856 Len=0 TSval=505018881 TSecr=422126684
    215 0.018284206    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=151593 Win=185856 Len=0 TSval=505018881 TSecr=422126684
    216 0.018295178    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=180553 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    217 0.018299338    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=182001 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    218 0.018501639    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=183449 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    219 0.018506628    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=184897 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    220 0.018766506    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=186345 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    221 0.018771309    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=187793 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    222 0.019010272    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=189241 Ack=1 Win=29312 Len=1448 TSval=422126684 TSecr=505018880
    223 0.019030605    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=190689 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    224 0.019260702    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=192137 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    225 0.019270314    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=193585 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    226 0.019510036    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=195033 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    227 0.019521176    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=196481 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    228 0.019789581    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=154489 Win=185856 Len=0 TSval=505018881 TSecr=422126684
    229 0.019864424    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=157385 Win=185856 Len=0 TSval=505018882 TSecr=422126684
    230 0.019885643    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=160281 Win=185856 Len=0 TSval=505018882 TSecr=422126684
    231 0.019897215    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=163177 Win=185856 Len=0 TSval=505018882 TSecr=422126684
    232 0.019909936    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=166073 Win=185856 Len=0 TSval=505018882 TSecr=422126684
    233 0.019928352    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=168969 Win=185856 Len=0 TSval=505018882 TSecr=422126684
    234 0.020003500    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=197929 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    235 0.020016990    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=199377 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    236 0.020022646    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=200825 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    237 0.020038912    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=202273 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    238 0.020044751    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=203721 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    239 0.020283152    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=205169 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    240 0.020295867    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=206617 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    241 0.020527506    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=208065 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    242 0.020536967    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=209513 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    243 0.020769309    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=210961 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    244 0.020782224    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=212409 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    245 0.021004791    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=213857 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    246 0.021010419    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=215305 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    247 0.021254529    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=171865 Win=185856 Len=0 TSval=505018882 TSecr=422126684
    248 0.021280075    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=174761 Win=185856 Len=0 TSval=505018882 TSecr=422126684
    249 0.021287680    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=177657 Win=185856 Len=0 TSval=505018882 TSecr=422126684
    250 0.021294823    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=180553 Win=185856 Len=0 TSval=505018882 TSecr=422126684
    251 0.021298863    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=183449 Win=185856 Len=0 TSval=505018882 TSecr=422126684
    252 0.021302301    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=186345 Win=185856 Len=0 TSval=505018882 TSecr=422126684
    253 0.021324610    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=216753 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    254 0.021328329    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=218201 Ack=1 Win=29312 Len=1448 TSval=422126685 TSecr=505018881
    255 0.021518410    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=219649 Ack=1 Win=29312 Len=1448 TSval=422126686 TSecr=505018881
    256 0.021520878    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=221097 Ack=1 Win=29312 Len=1448 TSval=422126686 TSecr=505018881
    257 0.021750140    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=222545 Ack=1 Win=29312 Len=1448 TSval=422126686 TSecr=505018881
    258 0.021759340    192.168.0.18          192.168.0.3           TCP      1514   56676 → 1234 [ACK] Seq=223993 Ack=1 Win=29312 Len=1448 TSval=422126686 TSecr=505018881
    259 0.023158136    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=189241 Win=185856 Len=0 TSval=505018882 TSecr=422126684
    260 0.023180803    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=192137 Win=185856 Len=0 TSval=505018882 TSecr=422126684
    261 0.023187602    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=195033 Win=185856 Len=0 TSval=505018882 TSecr=422126685
    262 0.023191815    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=197929 Win=185856 Len=0 TSval=505018882 TSecr=422126685
    263 0.023197745    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=200825 Win=185856 Len=0 TSval=505018882 TSecr=422126685
    264 0.023201106    192.168.0.3           192.168.0.18          TCP      66     1234 → 56676 [ACK] Seq=1 Ack=203721 Win=185856 Len=0 TSval=505018883 TSecr=422126685
